지역,확진일,확진자수
은평구,2021-04-22,6
은평구,2021-04-23,9
은평구,2021-04-24,6
은평구,2021-04-25,7
은평구,2021-04-26,7
은평구,2021-04-27,11
은평구,2021-04-28,10
은평구,2021-04-29,18
은평구,2021-04-30,12
은평구,2021-05-01,5
은평구,2021-05-02,6
은평구,2021-05-03,13
은평구,2021-05-04,13
은평구,2021-05-05,7
은평구,2021-05-06,15
은평구,2021-05-07,15
은평구,2021-05-08,8
은평구,2021-05-09,11
은평구,2021-05-10,7
은평구,2021-05-11,8
은평구,2021-05-12,8
은평구,2021-05-13,3
은평구,2021-05-14,8
은평구,2021-05-15,7
은평구,2021-05-16,4
은평구,2021-05-17,7
은평구,2021-05-18,8
은평구,2021-05-19,7
은평구,2021-05-20,5
은평구,2021-05-21,11
은평구,2021-05-22,7
은평구,2021-05-23,3
은평구,2021-05-24,6
은평구,2021-05-25,3
은평구,2021-05-26,9
은평구,2021-05-27,9
은평구,2021-05-28,2
은평구,2021-05-29,2
은평구,2021-05-31,5
은평구,2021-06-01,8
은평구,2021-06-02,3
은평구,2021-06-03,6
은평구,2021-06-04,8
은평구,2021-06-05,8
은평구,2021-06-06,4
은평구,2021-06-07,4
은평구,2021-06-08,11
은평구,2021-06-09,6
은평구,2021-06-10,8
은평구,2021-06-11,7
은평구,2021-06-12,5
은평구,2021-06-13,5
은평구,2021-06-15,7
은평구,2021-06-16,2
은평구,2021-06-17,3
은평구,2021-06-18,8
은평구,2021-06-19,3
은평구,2021-06-20,6
은평구,2021-06-21,3
은평구,2021-06-22,6
은평구,2021-06-23,13
은평구,2021-06-24,14
은평구,2021-06-25,13
은평구,2021-06-26,12
은평구,2021-06-27,10
은평구,2021-06-28,8
은평구,2021-06-29,14
은평구,2021-06-30,8
은평구,2021-07-01,11
은평구,2021-07-02,15
은평구,2021-07-03,12
은평구,2021-07-04,7
은평구,2021-07-05,10
종로구,2020-01-30,1
종로구,2020-01-31,2
종로구,2020-02-16,2
종로구,2020-02-19,1
종로구,2020-02-20,3
종로구,2020-02-23,1
종로구,2020-02-26,1
종로구,2020-03-23,1
종로구,2020-03-24,1
종로구,2020-03-31,2
종로구,2020-04-02,1
종로구,2020-05-08,1
종로구,2020-05-17,1
종로구,2020-05-29,1
종로구,2020-06-12,1
종로구,2020-06-13,1
종로구,2020-06-24,1
종로구,2020-07-03,1
종로구,2020-07-13,1
종로구,2020-07-14,1
종로구,2020-07-20,1
종로구,2020-07-21,1
종로구,2020-07-26,1
종로구,2020-08-01,1
종로구,2020-08-08,1
종로구,2020-08-12,1
종로구,2020-08-16,2
종로구,2020-08-18,4
종로구,2020-08-19,4
종로구,2020-08-20,3
종로구,2020-08-21,2
종로구,2020-08-22,1
종로구,2020-08-23,2
종로구,2020-08-24,1
종로구,2020-08-25,4
종로구,2020-08-26,2
종로구,2020-08-27,3
종로구,2020-08-29,4
종로구,2020-08-31,2
종로구,2020-09-01,2
종로구,2020-09-07,2
종로구,2020-09-09,7
종로구,2020-09-10,3
종로구,2020-09-11,2
종로구,2020-09-12,1
종로구,2020-09-14,1
종로구,2020-09-15,1
종로구,2020-09-22,2
종로구,2020-09-24,2
종로구,2020-10-01,1
종로구,2020-10-10,1
종로구,2020-10-12,1
종로구,2020-10-13,1
종로구,2020-10-16,2
종로구,2020-10-27,1
종로구,2020-11-02,2
종로구,2020-11-03,1
종로구,2020-11-14,2
종로구,2020-11-16,2
종로구,2020-11-17,1
종로구,2020-11-18,1
종로구,2020-11-19,3
종로구,2020-11-20,2
종로구,2020-11-21,3
종로구,2020-11-22,3
종로구,2020-11-23,1
종로구,2020-11-24,1
종로구,2020-11-25,1
종로구,2020-11-26,2
종로구,2020-11-27,4
종로구,2020-11-28,1
종로구,2020-11-29,1
종로구,2020-12-01,2
종로구,2020-12-02,3
종로구,2020-12-03,4
종로구,2020-12-04,5
종로구,2020-12-05,4
종로구,2020-12-06,4
종로구,2020-12-07,4
종로구,2020-12-08,3
종로구,2020-12-09,3
종로구,2020-12-10,2
종로구,2020-12-11,4
종로구,2020-12-12,7
종로구,2020-12-13,3
종로구,2020-12-14,2
종로구,2020-12-15,9
종로구,2020-12-16,10
종로구,2020-12-17,17
종로구,2020-12-18,33
종로구,2020-12-19,19
종로구,2020-12-20,30
종로구,2020-12-21,14
종로구,2020-12-22,14
종로구,2020-12-23,7
종로구,2020-12-24,10
종로구,2020-12-25,7
종로구,2020-12-26,13
종로구,2020-12-27,7
종로구,2020-12-28,10
종로구,2020-12-29,4
종로구,2020-12-30,13
종로구,2020-12-31,11
종로구,2021-01-01,10
종로구,2021-01-02,5
종로구,2021-01-03,3
종로구,2021-01-04,4
종로구,2021-01-05,12
종로구,2021-01-06,5
종로구,2021-01-07,2
종로구,2021-01-08,4
종로구,2021-01-09,9
종로구,2021-01-10,4
종로구,2021-01-11,6
종로구,2021-01-12,1
종로구,2021-01-13,4
종로구,2021-01-14,2
종로구,2021-01-15,1
종로구,2021-01-16,4
종로구,2021-01-17,3
종로구,2021-01-18,1
종로구,2021-01-19,3
종로구,2021-01-20,3
종로구,2021-01-21,2
종로구,2021-01-22,1
종로구,2021-01-23,5
종로구,2021-01-24,4
종로구,2021-01-25,6
종로구,2021-01-26,2
종로구,2021-01-27,2
종로구,2021-01-28,1
종로구,2021-01-29,1
종로구,2021-01-30,1
종로구,2021-02-01,3
종로구,2021-02-02,2
종로구,2021-02-03,2
종로구,2021-02-04,1
종로구,2021-02-05,1
종로구,2021-02-06,2
종로구,2021-02-07,4
종로구,2021-02-08,5
종로구,2021-02-09,3
종로구,2021-02-10,1
종로구,2021-02-11,1
종로구,2021-02-12,3
종로구,2021-02-13,2
종로구,2021-02-14,2
종로구,2021-02-15,1
종로구,2021-02-17,1
종로구,2021-02-18,3
종로구,2021-02-21,2
종로구,2021-02-23,1
종로구,2021-02-25,2
종로구,2021-02-28,2
종로구,2021-03-01,2
종로구,2021-03-03,2
종로구,2021-03-04,1
종로구,2021-03-05,4
종로구,2021-03-08,1
종로구,2021-03-09,2
종로구,2021-03-10,2
종로구,2021-03-11,2
종로구,2021-03-12,1
종로구,2021-03-13,2
종로구,2021-03-14,3
종로구,2021-03-15,2
종로구,2021-03-16,3
종로구,2021-03-17,3
종로구,2021-03-18,3
종로구,2021-03-19,1
종로구,2021-03-20,2
종로구,2021-03-21,2
종로구,2021-03-23,5
종로구,2021-03-25,1
종로구,2021-03-27,2
종로구,2021-03-28,3
종로구,2021-03-29,7
종로구,2021-03-30,5
종로구,2021-03-31,1
종로구,2021-04-01,3
종로구,2021-04-02,1
종로구,2021-04-04,1
종로구,2021-04-06,6
종로구,2021-04-07,4
종로구,2021-04-09,2
종로구,2021-04-10,3
종로구,2021-04-12,4
종로구,2021-04-13,2
종로구,2021-04-14,1
종로구,2021-04-17,3
종로구,2021-04-18,1
종로구,2021-04-19,2
종로구,2021-04-20,3
종로구,2021-04-21,4
종로구,2021-04-22,3
종로구,2021-04-23,2
종로구,2021-04-24,2
종로구,2021-04-25,3
종로구,2021-04-26,1
종로구,2021-04-27,2
종로구,2021-04-28,3
종로구,2021-04-29,3
종로구,2021-04-30,7
종로구,2021-05-01,3
종로구,2021-05-02,1
종로구,2021-05-03,3
종로구,2021-05-04,2
종로구,2021-05-05,2
종로구,2021-05-07,1
종로구,2021-05-08,3
종로구,2021-05-11,1
종로구,2021-05-12,7
종로구,2021-05-13,1
종로구,2021-05-14,5
종로구,2021-05-15,6
종로구,2021-05-16,2
종로구,2021-05-17,4
종로구,2021-05-18,5
종로구,2021-05-19,3
종로구,2021-05-21,3
종로구,2021-05-22,3
종로구,2021-05-23,1
종로구,2021-05-25,5
종로구,2021-05-26,4
종로구,2021-05-27,2
종로구,2021-05-28,1
종로구,2021-05-29,3
종로구,2021-06-01,1
종로구,2021-06-02,2
종로구,2021-06-03,1
종로구,2021-06-04,2
종로구,2021-06-05,1
종로구,2021-06-06,2
종로구,2021-06-07,1
종로구,2021-06-08,1
종로구,2021-06-09,5
종로구,2021-06-10,4
종로구,2021-06-11,2
종로구,2021-06-12,2
종로구,2021-06-13,3
종로구,2021-06-14,2
종로구,2021-06-15,1
종로구,2021-06-16,1
종로구,2021-06-17,2
종로구,2021-06-18,3
종로구,2021-06-19,1
종로구,2021-06-22,1
종로구,2021-06-23,6
종로구,2021-06-24,4
종로구,2021-06-25,4
종로구,2021-06-26,5
종로구,2021-06-27,3
종로구,2021-06-28,2
종로구,2021-06-29,1
종로구,2021-06-30,2
종로구,2021-07-01,6
종로구,2021-07-02,7
종로구,2021-07-03,6
종로구,2021-07-04,8
종로구,2021-07-05,3
중구,2020-03-09,1
중구,2020-03-27,1
중구,2020-03-28,1
중구,2020-03-30,1
중구,2020-03-31,1
중구,2020-04-14,1
중구,2020-05-08,1
중구,2020-05-10,1
중구,2020-05-28,1
중구,2020-06-09,1
중구,2020-06-18,1
중구,2020-06-26,1
중구,2020-07-04,1
중구,2020-07-08,1
중구,2020-07-15,1
중구,2020-07-16,1
중구,2020-07-20,1
중구,2020-07-21,1
중구,2020-07-26,1
중구,2020-07-28,1
중구,2020-08-03,2
중구,2020-08-09,1
중구,2020-08-12,2
중구,2020-08-13,1
중구,2020-08-14,1
중구,2020-08-16,1
중구,2020-08-17,1
중구,2020-08-18,1
중구,2020-08-20,4
중구,2020-08-21,2
중구,2020-08-22,1
중구,2020-08-23,3
중구,2020-08-25,1
중구,2020-08-26,1
중구,2020-08-27,2
중구,2020-08-28,3
중구,2020-08-29,2
중구,2020-08-30,1
중구,2020-09-02,2
중구,2020-09-04,1
중구,2020-09-10,1
중구,2020-09-19,1
중구,2020-09-25,1
중구,2020-09-26,2
중구,2020-10-10,1
중구,2020-10-13,1
중구,2020-10-14,3
중구,2020-10-28,1
중구,2020-10-30,1
중구,2020-11-06,2
중구,2020-11-10,1
중구,2020-11-11,4
중구,2020-11-12,1
중구,2020-11-13,4
중구,2020-11-14,3
중구,2020-11-16,1
중구,2020-11-17,2
중구,2020-11-18,1
중구,2020-11-19,5
중구,2020-11-20,1
중구,2020-11-23,3
중구,2020-11-24,7
중구,2020-11-26,2
중구,2020-11-28,3
중구,2020-11-29,2
중구,2020-11-30,1
중구,2020-12-01,3
중구,2020-12-03,8
중구,2020-12-04,9
중구,2020-12-05,4
중구,2020-12-06,5
중구,2020-12-07,6
중구,2020-12-08,7
중구,2020-12-09,5
중구,2020-12-10,4
중구,2020-12-11,6
중구,2020-12-12,2
중구,2020-12-13,4
중구,2020-12-14,7
중구,2020-12-15,11
중구,2020-12-16,9
중구,2020-12-17,7
중구,2020-12-18,8
중구,2020-12-19,5
중구,2020-12-20,8
중구,2020-12-21,12
중구,2020-12-22,6
중구,2020-12-23,5
중구,2020-12-24,4
중구,2020-12-25,2
중구,2020-12-26,7
중구,2020-12-27,6
중구,2020-12-28,5
중구,2020-12-29,5
중구,2020-12-30,3
중구,2020-12-31,2
중구,2021-01-03,2
중구,2021-01-04,1
중구,2021-01-05,1
중구,2021-01-06,3
중구,2021-01-07,3
중구,2021-01-11,3
중구,2021-01-12,4
중구,2021-01-13,6
중구,2021-01-14,1
중구,2021-01-15,1
중구,2021-01-16,2
중구,2021-01-17,2
중구,2021-01-18,4
중구,2021-01-19,1
중구,2021-01-20,1
중구,2021-01-21,3
중구,2021-01-22,3
중구,2021-01-23,4
중구,2021-01-24,5
중구,2021-01-25,4
중구,2021-01-26,5
중구,2021-01-27,3
중구,2021-01-28,6
중구,2021-01-29,3
중구,2021-01-30,1
중구,2021-01-31,1
중구,2021-02-02,3
중구,2021-02-03,4
중구,2021-02-04,3
중구,2021-02-05,2
중구,2021-02-06,1
중구,2021-02-07,1
중구,2021-02-09,9
중구,2021-02-10,7
중구,2021-02-11,1
중구,2021-02-12,2
중구,2021-02-13,1
중구,2021-02-14,6
중구,2021-02-15,7
중구,2021-02-16,4
중구,2021-02-17,8
중구,2021-02-19,2
중구,2021-02-20,2
중구,2021-02-21,1
중구,2021-02-22,2
중구,2021-02-23,6
중구,2021-02-24,6
중구,2021-02-25,3
중구,2021-02-26,3
중구,2021-02-27,3
중구,2021-02-28,1
중구,2021-03-01,1
중구,2021-03-02,2
중구,2021-03-03,2
중구,2021-03-04,1
중구,2021-03-05,2
중구,2021-03-06,2
중구,2021-03-07,1
중구,2021-03-08,1
중구,2021-03-09,1
중구,2021-03-10,3
중구,2021-03-11,3
중구,2021-03-12,3
중구,2021-03-13,3
중구,2021-03-14,3
중구,2021-03-16,3
중구,2021-03-17,5
중구,2021-03-18,5
중구,2021-03-19,3
중구,2021-03-20,4
중구,2021-03-21,2
중구,2021-03-22,4
중구,2021-03-23,4
중구,2021-03-24,4
중구,2021-03-25,2
중구,2021-03-26,4
중구,2021-03-27,2
중구,2021-03-28,1
중구,2021-03-29,4
중구,2021-03-30,3
중구,2021-03-31,3
중구,2021-04-01,1
중구,2021-04-02,1
중구,2021-04-03,2
중구,2021-04-04,1
중구,2021-04-06,1
중구,2021-04-07,2
중구,2021-04-08,4
중구,2021-04-09,4
중구,2021-04-11,2
중구,2021-04-13,3
중구,2021-04-14,1
중구,2021-04-15,1
중구,2021-04-16,3
중구,2021-04-17,5
중구,2021-04-19,1
중구,2021-04-20,8
중구,2021-04-21,3
중구,2021-04-22,1
중구,2021-04-23,7
중구,2021-04-24,3
중구,2021-04-25,1
중구,2021-04-27,2
중구,2021-04-28,5
중구,2021-04-30,2
중구,2021-05-01,3
중구,2021-05-02,2
중구,2021-05-03,2
중구,2021-05-04,4
중구,2021-05-05,7
중구,2021-05-06,1
중구,2021-05-07,6
중구,2021-05-08,4
중구,2021-05-09,1
중구,2021-05-10,2
중구,2021-05-11,5
중구,2021-05-12,1
중구,2021-05-13,2
중구,2021-05-14,1
중구,2021-05-15,4
중구,2021-05-17,2
중구,2021-05-18,5
중구,2021-05-19,4
중구,2021-05-20,1
중구,2021-05-21,5
중구,2021-05-22,2
중구,2021-05-23,2
중구,2021-05-24,1
중구,2021-05-25,3
중구,2021-05-27,7
중구,2021-05-28,2
중구,2021-05-30,1
중구,2021-05-31,1
중구,2021-06-01,1
중구,2021-06-02,1
중구,2021-06-03,1
중구,2021-06-04,3
중구,2021-06-05,2
중구,2021-06-06,4
중구,2021-06-07,2
중구,2021-06-08,2
중구,2021-06-09,5
중구,2021-06-10,9
중구,2021-06-11,2
중구,2021-06-12,1
중구,2021-06-13,2
중구,2021-06-14,1
중구,2021-06-15,2
중구,2021-06-16,4
중구,2021-06-17,2
중구,2021-06-18,1
중구,2021-06-19,1
중구,2021-06-22,2
중구,2021-06-23,5
중구,2021-06-24,7
중구,2021-06-25,1
중구,2021-06-26,3
중구,2021-06-27,2
중구,2021-06-28,2
중구,2021-06-29,9
중구,2021-06-30,1
중구,2021-07-01,2
중구,2021-07-02,5
중구,2021-07-03,4
중구,2021-07-04,8
중구,2021-07-05,3
중랑구,2020-01-30,1
중랑구,2020-03-04,1
중랑구,2020-03-11,1
중랑구,2020-03-12,1
중랑구,2020-03-14,1
중랑구,2020-03-20,1
중랑구,2020-03-21,2
중랑구,2020-03-24,2
중랑구,2020-03-26,1
중랑구,2020-03-27,2
중랑구,2020-04-02,1
중랑구,2020-04-04,1
중랑구,2020-04-06,1
중랑구,2020-05-09,1
중랑구,2020-05-23,1
중랑구,2020-05-24,1
중랑구,2020-06-05,1
중랑구,2020-06-08,1
중랑구,2020-06-11,2
중랑구,2020-06-12,3
중랑구,2020-06-13,1
중랑구,2020-06-16,1
중랑구,2020-06-18,1
중랑구,2020-06-19,1
중랑구,2020-06-23,1
중랑구,2020-06-25,1
중랑구,2020-06-26,1
중랑구,2020-07-01,1
중랑구,2020-07-03,1
중랑구,2020-07-04,5
중랑구,2020-07-06,1
중랑구,2020-07-07,1
중랑구,2020-07-08,1
중랑구,2020-07-11,1
중랑구,2020-08-13,1
중랑구,2020-08-14,1
중랑구,2020-08-15,8
중랑구,2020-08-16,5
중랑구,2020-08-17,9
중랑구,2020-08-18,9
중랑구,2020-08-19,3
중랑구,2020-08-20,7
중랑구,2020-08-21,2
중랑구,2020-08-22,5
중랑구,2020-08-23,8
중랑구,2020-08-24,13
중랑구,2020-08-25,5
중랑구,2020-08-26,4
중랑구,2020-08-27,4
중랑구,2020-08-28,4
중랑구,2020-08-29,7
중랑구,2020-08-30,2
중랑구,2020-08-31,6
중랑구,2020-09-01,6
중랑구,2020-09-02,2
중랑구,2020-09-03,5
중랑구,2020-09-04,3
중랑구,2020-09-05,5
중랑구,2020-09-07,4
중랑구,2020-09-10,1
중랑구,2020-09-12,1
중랑구,2020-09-13,1
중랑구,2020-09-15,1
중랑구,2020-09-16,3
중랑구,2020-09-17,1
중랑구,2020-09-18,1
중랑구,2020-09-19,1
중랑구,2020-09-20,1
중랑구,2020-09-21,1
중랑구,2020-09-22,1
중랑구,2020-09-24,1
중랑구,2020-09-26,1
중랑구,2020-09-30,1
중랑구,2020-10-02,1
중랑구,2020-10-03,1
중랑구,2020-10-05,1
중랑구,2020-10-06,1
중랑구,2020-10-09,1
중랑구,2020-10-11,1
중랑구,2020-10-13,3
중랑구,2020-10-15,1
중랑구,2020-10-16,1
중랑구,2020-10-19,2
중랑구,2020-10-22,1
중랑구,2020-10-23,1
중랑구,2020-10-25,1
중랑구,2020-10-26,2
중랑구,2020-10-27,1
중랑구,2020-10-28,1
중랑구,2020-10-30,1
중랑구,2020-11-04,1
중랑구,2020-11-09,1
중랑구,2020-11-10,1
중랑구,2020-11-12,4
중랑구,2020-11-13,1
중랑구,2020-11-14,3
중랑구,2020-11-15,3
중랑구,2020-11-16,1
중랑구,2020-11-17,2
중랑구,2020-11-19,3
중랑구,2020-11-20,1
중랑구,2020-11-21,3
중랑구,2020-11-22,5
중랑구,2020-11-23,6
중랑구,2020-11-24,5
중랑구,2020-11-25,7
중랑구,2020-11-26,11
중랑구,2020-11-27,11
중랑구,2020-11-28,8
중랑구,2020-11-29,5
중랑구,2020-11-30,3
중랑구,2020-12-01,8
중랑구,2020-12-02,21
중랑구,2020-12-03,20
중랑구,2020-12-04,8
중랑구,2020-12-05,9
중랑구,2020-12-06,14
중랑구,2020-12-07,21
중랑구,2020-12-08,19
중랑구,2020-12-09,10
중랑구,2020-12-10,16
중랑구,2020-12-11,13
중랑구,2020-12-12,21
중랑구,2020-12-13,8
중랑구,2020-12-14,4
중랑구,2020-12-15,12
중랑구,2020-12-16,14
중랑구,2020-12-17,18
중랑구,2020-12-18,22
중랑구,2020-12-19,12
중랑구,2020-12-20,18
중랑구,2020-12-21,19
중랑구,2020-12-22,15
중랑구,2020-12-23,14
중랑구,2020-12-24,8
중랑구,2020-12-25,22
중랑구,2020-12-26,13
중랑구,2020-12-27,28
중랑구,2020-12-28,33
중랑구,2020-12-29,28
중랑구,2020-12-30,20
중랑구,2020-12-31,20
중랑구,2021-01-01,8
중랑구,2021-01-02,3
중랑구,2021-01-03,14
중랑구,2021-01-04,11
중랑구,2021-01-05,7
중랑구,2021-01-06,10
중랑구,2021-01-07,9
중랑구,2021-01-08,4
중랑구,2021-01-09,7
중랑구,2021-01-10,6
중랑구,2021-01-11,11
중랑구,2021-01-12,6
중랑구,2021-01-13,5
중랑구,2021-01-14,7
중랑구,2021-01-15,7
중랑구,2021-01-16,5
중랑구,2021-01-17,2
중랑구,2021-01-18,5
중랑구,2021-01-19,13
중랑구,2021-01-20,4
중랑구,2021-01-21,8
중랑구,2021-01-22,11
중랑구,2021-01-23,7
중랑구,2021-01-24,2
중랑구,2021-01-25,2
중랑구,2021-01-26,5
중랑구,2021-01-27,3
중랑구,2021-01-28,3
중랑구,2021-01-29,9
중랑구,2021-01-30,5
중랑구,2021-01-31,3
중랑구,2021-02-01,5
중랑구,2021-02-02,9
중랑구,2021-02-03,19
중랑구,2021-02-04,17
중랑구,2021-02-05,9
중랑구,2021-02-06,2
중랑구,2021-02-07,7
중랑구,2021-02-08,2
중랑구,2021-02-09,11
중랑구,2021-02-10,7
중랑구,2021-02-11,5
중랑구,2021-02-12,9
중랑구,2021-02-13,10
중랑구,2021-02-14,1
중랑구,2021-02-15,2
중랑구,2021-02-16,7
중랑구,2021-02-17,6
중랑구,2021-02-18,3
중랑구,2021-02-20,5
중랑구,2021-02-21,2
중랑구,2021-02-22,4
중랑구,2021-02-23,5
중랑구,2021-02-24,4
중랑구,2021-02-25,4
중랑구,2021-02-26,6
중랑구,2021-02-27,3
중랑구,2021-02-28,3
중랑구,2021-03-01,1
중랑구,2021-03-02,4
중랑구,2021-03-03,3
중랑구,2021-03-04,13
중랑구,2021-03-05,2
중랑구,2021-03-06,4
중랑구,2021-03-07,7
중랑구,2021-03-08,5
중랑구,2021-03-09,5
중랑구,2021-03-10,7
중랑구,2021-03-11,6
중랑구,2021-03-12,5
중랑구,2021-03-13,13
중랑구,2021-03-14,4
중랑구,2021-03-15,7
중랑구,2021-03-16,7
중랑구,2021-03-17,8
중랑구,2021-03-18,8
중랑구,2021-03-19,6
중랑구,2021-03-20,3
중랑구,2021-03-21,2
중랑구,2021-03-22,1
중랑구,2021-03-23,9
중랑구,2021-03-24,2
중랑구,2021-03-25,4
중랑구,2021-03-26,3
중랑구,2021-03-27,8
중랑구,2021-03-28,7
중랑구,2021-03-29,22
중랑구,2021-03-30,9
중랑구,2021-03-31,13
중랑구,2021-04-01,13
중랑구,2021-04-02,9
중랑구,2021-04-03,7
중랑구,2021-04-04,9
중랑구,2021-04-05,7
중랑구,2021-04-06,13
중랑구,2021-04-07,18
중랑구,2021-04-08,20
중랑구,2021-04-09,13
중랑구,2021-04-10,16
중랑구,2021-04-11,8
중랑구,2021-04-12,3
중랑구,2021-04-13,18
중랑구,2021-04-14,21
중랑구,2021-04-15,5
중랑구,2021-04-16,11
중랑구,2021-04-17,7
중랑구,2021-04-18,10
중랑구,2021-04-19,8
중랑구,2021-04-20,12
중랑구,2021-04-21,11
중랑구,2021-04-22,14
중랑구,2021-04-23,13
중랑구,2021-04-24,6
중랑구,2021-04-25,11
중랑구,2021-04-26,5
중랑구,2021-04-27,18
중랑구,2021-04-28,14
중랑구,2021-04-29,7
중랑구,2021-04-30,7
중랑구,2021-05-01,10
중랑구,2021-05-02,7
중랑구,2021-05-03,9
중랑구,2021-05-04,12
중랑구,2021-05-05,11
중랑구,2021-05-06,7
중랑구,2021-05-07,3
중랑구,2021-05-08,4
중랑구,2021-05-09,8
중랑구,2021-05-10,9
중랑구,2021-05-11,9
중랑구,2021-05-12,14
중랑구,2021-05-13,7
중랑구,2021-05-14,18
중랑구,2021-05-15,11
중랑구,2021-05-16,8
중랑구,2021-05-17,3
중랑구,2021-05-18,10
중랑구,2021-05-19,7
중랑구,2021-05-20,10
중랑구,2021-05-21,10
중랑구,2021-05-22,6
중랑구,2021-05-23,5
중랑구,2021-05-24,10
중랑구,2021-05-25,13
중랑구,2021-05-26,13
중랑구,2021-05-27,7
중랑구,2021-05-28,13
중랑구,2021-05-29,4
